Company Number,Paper Filed,Last Statement URL
01179302,True,https://document-api.company-information.service.gov.uk/document/IaA60iYuENB9GLGLsrghKGpuWh-ugbnbb22JapfYO5g
14789893,True,https://document-api.company-information.service.gov.uk/document/woLzURWkcVtsn00PIsb9Cw3p5Nfdc3qO6uF6PPsx4Pg
01368342,False,https://document-api.company-information.service.gov.uk/document/guMn20_21KVBj5cxv6TZVgmuGqdVXhqOGpAZCKgKB7Y
14455715,False,https://document-api.company-information.service.gov.uk/document/PJL4DnEuEbDpVxHs7lRpAoWsk0d26BC6u_S7bEyIC40
02261264,True,https://document-api.company-information.service.gov.uk/document/n6XA00ZtbZ-YpuIiu6sX4p4BgLcOJrgXfPEuvgzdeJs
11995307,True,https://document-api.company-information.service.gov.uk/document/Z6F3uARb7v0NJksbxPb2GDAds9Z9HyjgCPwOi_tPGAs
01082430,True,https://document-api.company-information.service.gov.uk/document/ZZcUsOp4mY1J3YwkZESIaTyao46XDVFNmtfGe6WYnvw
10456890,True,https://document-api.company-information.service.gov.uk/document/prQAnycKThqZEGNbO4q_P4nolhcDt5JeVEwP2ZoYDvk
11229647,True,https://document-api.company-information.service.gov.uk/document/qVZ6jvEonkPF_jdlktM0aTnFRbKSiiFJwiE4Fb13N74
SC000791,False,https://document-api.company-information.service.gov.uk/document/m1ejG-bwRBRJyX486RPXhlQ0yIUt2U06p3-Nnpg0Sls
SC214658,False,https://document-api.company-information.service.gov.uk/document/zA0qLuHOmhWw0wrmAmMtYRTDqz_FpEqhzIELZrRqkYQ
SC018487,True,https://document-api.company-information.service.gov.uk/document/yxZmKNj63zPf3QnV8UgI9HayJcxgsapXc-6GsMu4xmA
08796504,True,https://document-api.company-information.service.gov.uk/document/he77t450vWK5wA8CrNiCa7LVisG28d9TQuXV7pkCzsg
SC271355,True,https://document-api.company-information.service.gov.uk/document/-MLc1zlqJKO_M7h198lF9GtBGp_3k3azFbUy_jdInmg
SC070903,False,https://document-api.company-information.service.gov.uk/document/IrW73IiOU2bazGEX-xezMglHmgiknvVe_fdAd5VmUVo
SC270574,True,https://document-api.company-information.service.gov.uk/document/Rd6OmPKommDD_3--P3phw0aiZ3tQ6lkvoJ7ziP42_1w
SC390152,True,https://document-api.company-information.service.gov.uk/document/dRCuj4gCMvgVDXKPwAJrqpZUa_anhm3TKn0_CLc5x5g
11677371,True,https://document-api.company-information.service.gov.uk/document/RXkBK4L-TDCl48BqgXrGNpC2MmZJQJMNH2MLIx86eDo
09659644,True,https://document-api.company-information.service.gov.uk/document/5qEs5JhNc3oS_9KZCaH0_v6EDSRMLQ030trsvRpYkvI
07477742,True,https://document-api.company-information.service.gov.uk/document/sTpdmJyiC9DjbYQsZlMS0jGL3v-DvTrwrovfJTWN9VA
12131604,True,https://document-api.company-information.service.gov.uk/document/8yTBzLyX1ycS5yE6ka86GEOe6TKQ1B4IfLp7S1nRS4w
12132012,True,https://document-api.company-information.service.gov.uk/document/2zyrV0hy423X0XN0smcq8k_Aqtv-S2wNQFGePLv_saU
13575234,True,https://document-api.company-information.service.gov.uk/document/RHrYhEF9UVHppP5o1RLbOChQrhOI1cG2GIdoLJwgXyg
SC005364,True,
SC184423,True,https://document-api.company-information.service.gov.uk/document/axTuavR1PWlW9fyAAp57P6J8AQWGOsX9mfuGvfnb25I
09890838,False,https://document-api.company-information.service.gov.uk/document/CbpEgEI5lA1Hq_GC7Fren5HZnd6WLsh0M9rjzWOeQZ0
08435732,False,https://document-api.company-information.service.gov.uk/document/TdY-HT6-45-MRnCWCE71S7qYLI7zrZFoDIuyups6zBg
SC336919,True,https://document-api.company-information.service.gov.uk/document/z9vlyKiKUJFBEP_N1zWAlsNeRXTkGuQ3rtyftvaTp8Q
09168490,True,https://document-api.company-information.service.gov.uk/document/BqY9-ryrgnXbGx_ckOU40r8jSgSMChtns1xoaD6S3n0
10526073,True,https://document-api.company-information.service.gov.uk/document/hw3XSaCRwZmF72ys9Njt770vNJF5T8EVjorVDY5uXlU
10850938,True,https://document-api.company-information.service.gov.uk/document/PmxZi4q7v0Sk5Stg_At7INaphQLnMJazY2Oa9p5Q75Q
09172323,True,https://document-api.company-information.service.gov.uk/document/4Mr2K15g_306o0RdREH3CYx3B5N9atkwC0XG8OIVk2M
06671204,True,https://document-api.company-information.service.gov.uk/document/lwU7sme1zn1DqrxCOBTedWPll4WUB9ltkiFuA535JYo
OC340795,True,https://document-api.company-information.service.gov.uk/document/4mqhI8i4O4JswR2KhJK9u8SD2cCcLsN2_rLeGLXIRr4
06632304,True,https://document-api.company-information.service.gov.uk/document/31uTgMjee4ooJ8c62vi0GUUzC-rm-z6CAlTwjCZSYAw
SC096622,True,https://document-api.company-information.service.gov.uk/document/fln4h7R2kcvpDLB2orH01ELHIR5NM5obWNMmVC2Cx00
SC015256,True,https://document-api.company-information.service.gov.uk/document/e77ysOjeSuKmoI2AjZp8ZrdGtJjkqeycJ3Tq0zFVicI
SC602791,True,https://document-api.company-information.service.gov.uk/document/pG7UMDktSyrKIhGoO6w1-az9dDFka-xecT_yVLFazDk
12652016,True,https://document-api.company-information.service.gov.uk/document/4mW0RbZiVEwIx8LQroHU4DGkYAR3dKC8JQPBtc43fJM
SC098093,False,https://document-api.company-information.service.gov.uk/document/CSO0j1OIrGKTPM24-ACi0BBSLslIXIE1ManS_URQI80
SC278869,True,https://document-api.company-information.service.gov.uk/document/XzuyRP_VttkMKT24mRw0TqpkJwwabjtqkBn4cFJAvC4
SC238959,True,https://document-api.company-information.service.gov.uk/document/Vukn2g24UFfT1oE7oRwacfF1Ho3PqA8uiUlqR4RipPg
SC489591,True,https://document-api.company-information.service.gov.uk/document/MpRJAvacFceVoUUZ4tl6eqi2OY0k3fkifb4HoDn2DeI
SC489526,True,https://document-api.company-information.service.gov.uk/document/lx59UKKzi-qW9vEeuU9JIqu_tbLD20C9IF63CudHRXI
SC489636,True,https://document-api.company-information.service.gov.uk/document/AlbOyxxXh2kzLmweSL_za2GmENxUiEdz8dQe14NcEEo
SC113666,True,https://document-api.company-information.service.gov.uk/document/H52hat6RZaD-OxF5p8K4ZsgPxF8ttZeJLOimcomYJtw
OC389497,True,https://document-api.company-information.service.gov.uk/document/HJmBRYyLrbyBkdxnrujRWEIL6tFjuN7C72voUafbA3I
SC327879,True,https://document-api.company-information.service.gov.uk/document/l7QOlx44834ODEYpOFh2uvuQhK_JoJtgUKyLi503oRk
13144243,True,https://document-api.company-information.service.gov.uk/document/34yHkFWMvtMS8tkMoxQvxBe0xG0oHx-7UR2hcPO6v4Y
SC427796,True,https://document-api.company-information.service.gov.uk/document/mQw13CSkeoUV9LWt2084ybv1fM3s3rsXsnUpQE0lA7E
00998221,False,https://document-api.company-information.service.gov.uk/document/bGzGRCudo9bTMxafgRl1D9aUkOJEDIQQr1SboKxJOkE
OC313353,True,https://document-api.company-information.service.gov.uk/document/rCLEciy7lQgjt0eSuWbAaqXjd5N0tVPZ05iMxjwF9rY
SC124771,True,https://document-api.company-information.service.gov.uk/document/q49MH8ND-3ChsMhEpr_TzCMjh_17q5IKkfmiYzPRRlE
03490223,True,https://document-api.company-information.service.gov.uk/document/dRM51xDSYHncMYt0pPb_h5HNeS_FZ24q-JEYD7NKRiY
02094670,True,https://document-api.company-information.service.gov.uk/document/v2z_NPe-y5iHGSMcCWr93ADo6fBNTgPAj-FHfkydf2M
12544108,True,https://document-api.company-information.service.gov.uk/document/0l9OsXos_JeTl5lE1PSpNDoyxXfC7yrPMKI0iiIqlvk
02928618,True,https://document-api.company-information.service.gov.uk/document/IY6YYlBhReG3ALC_i6Xj_SAiTuqbRkmgXzutapf-sdI
02213855,False,https://document-api.company-information.service.gov.uk/document/vcw8JRCOLDr0QZRBu2z9Y6Uc_yELxVP8P9xLOkFYqQE
SC312912,True,https://document-api.company-information.service.gov.uk/document/isO78fI43Catje3dE4qsAJnhx9vTXg70EYsvGlvnurQ
SC049387,True,https://document-api.company-information.service.gov.uk/document/tweOq0bnmjyA5IMk5LbQXsGVf9n8pdUDe60n5_ihr7o
10120920,False,https://document-api.company-information.service.gov.uk/document/KHN2SGpNSu7dXxLMQvabbAUt3YCLwFMlYIJp9WgkJv4
12725483,True,https://document-api.company-information.service.gov.uk/document/HwmohFn2wln0AvmFddAuD3h-VcHY95FiVURxnKhvGm8
08576434,True,https://document-api.company-information.service.gov.uk/document/Ghte8STLXBwXzxYaduQUvZIq-TyS1pcKYpHefnVgKtA
11668091,True,https://document-api.company-information.service.gov.uk/document/JgRgQv0m4UsUQ0p0MAtEW_-YCQP96YVwb81ep6fb8cY
09003139,True,https://document-api.company-information.service.gov.uk/document/KSvc0CTHPxV5ef-XLlwC162KapvfS-7pOx3R21wQAwM
00079590,True,https://document-api.company-information.service.gov.uk/document/JgIeEm_HB543JgD1o81jomJXHU0yJvE8rfchZ0pAdgc
00313307,True,https://document-api.company-information.service.gov.uk/document/gvUzxgE6f3ZBalCGLYjUPufdHqoP9E0fsRblspD1awc
13292136,True,https://document-api.company-information.service.gov.uk/document/4r18BCaFWY7ZjUKycO_qqWCn9fZPQfvapNRi0Og2GSs
00482099,True,https://document-api.company-information.service.gov.uk/document/YFNG86lEk3LTfL7v1NuLCjLrBl4cTXNDlkMrafoDZN4
00306672,True,https://document-api.company-information.service.gov.uk/document/fxJ5exSpHZIiZaQUNCMtysltnqz0yxp_rujxgekQuhA
03313345,True,https://document-api.company-information.service.gov.uk/document/lHwkposfmoVj1P_wrhtzIH5YfAbSy1xy-U-4SBzCfMA
OC387546,False,https://document-api.company-information.service.gov.uk/document/TT2iYEfVv1HsELkbi04I4dSNSSZBeere-s5Rh2ADGLU
01936299,True,https://document-api.company-information.service.gov.uk/document/rcU83S5N6WhCS14jIOLK-fPKZ-xygdfBDeqvY-MtVck
05556241,True,https://document-api.company-information.service.gov.uk/document/fJGjMwk3Kp6VGOHRuopbuftmrnzv1LXwNygJiI5sBTY
13704260,True,https://document-api.company-information.service.gov.uk/document/e6oZq6x-l9VBPByS8zn6zPVUOxg-W1w5bnKFBQoXttM
SC331999,False,https://document-api.company-information.service.gov.uk/document/oP8gAmEXKCPWr_X9zfiy8h3s8OITfKQVF34cjgEPqog
01543721,False,https://document-api.company-information.service.gov.uk/document/Qx3bchtRbLY0FcW5nADX0uL2a0ZyYy24h703_S8EBk8
14479988,False,https://document-api.company-information.service.gov.uk/document/6zq2DuEXybP7gBsUPDmOTUIj9s79VLLLyYoNWcqZIEY
02274509,False,https://document-api.company-information.service.gov.uk/document/sbdsMzrmyu74TYgIsVMvPIEQyhxplqBZt5_GVwiTeZ8
00538043,True,https://document-api.company-information.service.gov.uk/document/m5HxkUvUqBK-3kbewoh7xnKoEY-gnHvXE_WPf8ccqFI
02059740,True,https://document-api.company-information.service.gov.uk/document/T2jevH33aYl7EWOEMKitTbw1J9dUdBD9UX7Vv81Op6g
03374775,True,https://document-api.company-information.service.gov.uk/document/Pe72cBv6aP8YE1pSSw5XzY1PmxmQBKlYleYCGzE3UVc
SC738457,True,https://document-api.company-information.service.gov.uk/document/mJ_4i26eYGYmlfemZ7OdqqtqAmfiHep0ZLMKrr3TnTU
SC738429,True,https://document-api.company-information.service.gov.uk/document/VftQfaiBCBXCmxax-hp-IDGBFtmS5I0O-4Fj6jOD2mE
09985535,False,https://document-api.company-information.service.gov.uk/document/ZL0PR1hvKvTw8zSWWnktTneXqhKBbdcmeLxo1itjn7o
01467761,False,https://document-api.company-information.service.gov.uk/document/BPkOAY6S_8dBE3hGj6RgLUZck7FEFe6ET07iXdJiXMo
09985427,True,https://document-api.company-information.service.gov.uk/document/tJCC1PE75FxxZBjvJgcq5oZajUi3B11rKekRsjKmVd0
10394356,True,https://document-api.company-information.service.gov.uk/document/-uoqrjT_RNQuDrkt2s6eybzcFs-GBBY5WU88GSsJdkE
10395165,True,https://document-api.company-information.service.gov.uk/document/ZFo6QJTwifC6NUVl-ZvYjlHN6_yFe256eKCFPJOhwnU
10164717,True,https://document-api.company-information.service.gov.uk/document/iXUl23ldjrrI_SET4OfOOJgUUFU7pZyjbeE8pKanW3w
05597217,False,https://document-api.company-information.service.gov.uk/document/55qyorlJnFf7tn_Vx6mbvoDcf3K_col5kHUQOfafqjs
14485355,True,https://document-api.company-information.service.gov.uk/document/Ml5RL0MidVgVlq_nwm8ivjjw5OqxHHICsj70WoiMaeI
06473794,True,https://document-api.company-information.service.gov.uk/document/DZFdZFH6BYWqYhuNi_ziyEZxLx0goEfc24l8EQAj3e4
09339498,False,https://document-api.company-information.service.gov.uk/document/Cn32fwxWqeXUTo2NbveBRuyOXizSAde2J_BBfow468g
02387461,True,https://document-api.company-information.service.gov.uk/document/XuBkgLmYiZKkpfefg--Qocu9-Q_lcJSUUV5tJMlE-IY
12208987,True,https://document-api.company-information.service.gov.uk/document/ULCQr7UwKOe0VUTk1WsAoAYTER6ptcAlYdI4HqjcZuE
00116377,True,https://document-api.company-information.service.gov.uk/document/ozFyej4XO1tIF5GmtdpHZqAiTCsbpJhncVGb-VV7Anc
01149346,True,https://document-api.company-information.service.gov.uk/document/kPM0drQlyEmhvNkmmxdjtmDKYIWK7Chem-MEMs2pQ38
06417474,False,https://document-api.company-information.service.gov.uk/document/2an5-6pEdYQRbykvVzXcG04gXsEdUbqlMDUSH5aMOqo
09325467,False,https://document-api.company-information.service.gov.uk/document/yundIg1iX36qXgyrvlPkHucL5wIhkoo-pTz-qBBg2rI
09325340,False,https://document-api.company-information.service.gov.uk/document/hjttPsRWAoEiz14EHohf2XVyGcYvN1FJT5iPeMbMUDw
09325464,False,https://document-api.company-information.service.gov.uk/document/oMDYDuGSPE6vS0yD6KjNbk_Tiort9dCpZNux2cHv0Nw
11853099,False,https://document-api.company-information.service.gov.uk/document/SRZWihqNEi5l64WKgb0p3uz9fKvEetBydzESVBTB2fg
09333622,False,https://document-api.company-information.service.gov.uk/document/6gNfq-ffM6DmaRo7bVZaNtbyY36K0jzLDNF38U3GRf8
09333524,False,https://document-api.company-information.service.gov.uk/document/EiVbWCiL9XFAl2MfT97aa84LcS4Aisyaqmv9p8t3018
11852410,False,https://document-api.company-information.service.gov.uk/document/DEUQbAWCCgpENP7nhAgknKjGjs9tt-zDNmC6FqkPhMI
09333595,False,https://document-api.company-information.service.gov.uk/document/g2Ke1vXb7FKZP_OtiO3ZRaGFAyiBIk9EHwIvP74Eai4
11852925,False,https://document-api.company-information.service.gov.uk/document/bPmFU1Y20e7TsTkEILplT1R3rVz-TPUQL1g0DphEM3k
09334412,False,https://document-api.company-information.service.gov.uk/document/aRQkqn890nZcx4NzY0y9_mIsBjuE8rHhViu7eNgOPwY
06291634,False,https://document-api.company-information.service.gov.uk/document/6pmCYX_nI08aX6itJw1SvXD-2YPDvpSqHvzUWehQAGM
06581169,False,https://document-api.company-information.service.gov.uk/document/VAFvKmUs_p-Wcdt4kMysb56jFQupDFmz3sAVH0ZiQhA
01968852,False,https://document-api.company-information.service.gov.uk/document/Zo5w-n2XjFkSFL2EsNrwtf97_gVqYVX2o0pi3IQ1Iqc
01261380,True,https://document-api.company-information.service.gov.uk/document/n9kE2gr9cokXjn_2R1ACU2QIQpWIpFKK9LroAj0keeM
05307764,False,https://document-api.company-information.service.gov.uk/document/_0xo-t6fWZcLQnEQHlL1s9tHSQ4HOZ7CyRXc_2eOnvE
03469653,True,https://document-api.company-information.service.gov.uk/document/6HRsO5ODclaMvKUmBNHCteAlYP18Gv2gRvBX2NKKihg
04088764,True,https://document-api.company-information.service.gov.uk/document/szHj4apMhjZqYUxr0jXv4ZlAuqa7eKiazHHm1ko-pO0
10164537,True,https://document-api.company-information.service.gov.uk/document/kiQhedlPd9vvy9zSQ17TKiy9se8bSspIVgyoA4KnGZs
10517930,True,https://document-api.company-information.service.gov.uk/document/QTd298ynoUD30t3Pn7vseR3400j3_nQdhiDXuYyG7uE
14486675,True,https://document-api.company-information.service.gov.uk/document/uJFB8vHTDljo71zZEjzBKqcUwWrS09rvv78jDS42fcI
09930929,True,https://document-api.company-information.service.gov.uk/document/AbsboeOQrImi6gg3k1qOkKfimU9Cn-kGvsL-nMz2-bw
04982953,True,https://document-api.company-information.service.gov.uk/document/ON0eYdAMqVh8fsOnKkLzUqeXnMV8faXbXfZ8YWMaDOQ
04117358,True,https://document-api.company-information.service.gov.uk/document/8e3kO5MnXLsz7JGAzgejmdYJWJoEQMTlKAuqQPByLEg
08922107,True,https://document-api.company-information.service.gov.uk/document/gb2K1D3CEAtmHE-Y-P4_DnWz0_xu52wMDdhXtuUFyS8
11990465,True,https://document-api.company-information.service.gov.uk/document/i8tgnxIo0RDidPocMIyG4z0AA6BPD3s3SHC68xz8rJE
11990255,True,https://document-api.company-information.service.gov.uk/document/wKrFZIoffQGS_nx5FALokknlU7Z61BJ_PRXxyEVvqT0
08924308,True,https://document-api.company-information.service.gov.uk/document/xa2SrEboCq-sKwNoUJh9yCjVsGeb90qHj793QqOQzuw
11666154,True,https://document-api.company-information.service.gov.uk/document/Vq01MZRaSynAusFvoWVC5jxaD5R9KpnnCUOK95Xw1Ts
11641110,True,https://document-api.company-information.service.gov.uk/document/X1yYlcIZmQ7Mcrg9uiC5VSQvD89Wgy0YVJ1DFiEtNkk
07906062,True,https://document-api.company-information.service.gov.uk/document/Zh9skWyjJxbmjbOadAAjdGyo88bNWFd1SquDoWFeyhc
08296561,True,https://document-api.company-information.service.gov.uk/document/ZVZfIlymELaeEc9rsw4X9qfsIibY_OuIeX4BK9DRp1U
04763363,True,https://document-api.company-information.service.gov.uk/document/ftaD0se39I8wptk8tyT3inI4-4uufjDhaAyn8ajV6Zs
04185128,True,https://document-api.company-information.service.gov.uk/document/PGu3a_BJ8xUpNxdJ4AuR9SP5pToO4JNvnOiPaywRAvk
07817960,True,https://document-api.company-information.service.gov.uk/document/O1c_gXofUhaNHTRExFvTfkfiNa90C2gCRMGT_A51PFY
05511456,True,https://document-api.company-information.service.gov.uk/document/1iIltHqX5IpF1cUfP08dSvc6H6nXMjgXQmAwhYnWHM8
11640882,True,https://document-api.company-information.service.gov.uk/document/KMl7gFoSNfOXnpiGYTnV-tyQ67Hu1SHVMADaGP2bLjg
11642142,True,https://document-api.company-information.service.gov.uk/document/fNBB1RtwvowL6MYd7vtTef90O0Cgd1lEPuAH6_dFUqI
07780722,True,https://document-api.company-information.service.gov.uk/document/9d2yhk7xvPTl6O1BTxxE7URiix03figvo2VoTA0ufUo
08924644,True,https://document-api.company-information.service.gov.uk/document/vg-iMB6rGJMoD13CMwGd4zZRsyGkGtJ0lbFOsHDRN4I
07816628,True,https://document-api.company-information.service.gov.uk/document/UZKZS7I_cNl2PskRw1m7T-6PVXUgFfzSxiXtBVJuptA
11654135,True,https://document-api.company-information.service.gov.uk/document/9e7lEwi76_mPQC_C4Katdh0o1gF-K1dRqd0A1-ri7XI
05820066,True,https://document-api.company-information.service.gov.uk/document/7RsYjph7DYB6BQ5f_i4gnKat0S6BTwrCGPMAVU7YVRg
09492207,True,https://document-api.company-information.service.gov.uk/document/69aKgnc6YfYvdJKUEDj6PmEFYd3_dHvfTRGYOhGOO1s
09492211,True,https://document-api.company-information.service.gov.uk/document/TeZifV-9ALgUvebkrkJw1WYVjxf3HiHnRvTMRX1DaDo
03982132,False,https://document-api.company-information.service.gov.uk/document/5r9AyDvkrqDX7-7710tn4OZC7lbpny_-syQb8x0DD90
06475379,True,https://document-api.company-information.service.gov.uk/document/zBrkLJNZ5gh3m0zlBSeEGdYKE9_UgHEi60UWRFdtKjA
07931886,True,https://document-api.company-information.service.gov.uk/document/cmkWZBuzUtnAwkso6KFg9sFj_ff71IDTwW1RheRfrfs
03629773,True,https://document-api.company-information.service.gov.uk/document/M5n-g5kP6YRcN6BWVv6rZPyYKxf5p4V8jVV8FHbfWks
03625063,True,https://document-api.company-information.service.gov.uk/document/OeY61cad4IFf1J2jEQSRxfMbeKSPD9bG1c4jawFQj-E
SO306978,True,https://document-api.company-information.service.gov.uk/document/pWFikvk2CF6oI7PZpM-j8pI7DWVEdYmGM2opy41uUvE
SO305376,True,https://document-api.company-information.service.gov.uk/document/S52V-slBQ30x0cmTwr4FImFxzryX0_EH7zEnGx-uLUw
SO306803,True,https://document-api.company-information.service.gov.uk/document/qooa1JbxTozinkDpZJUv503_Zuzmz_tygP7zZZhHAEU
SO305710,True,https://document-api.company-information.service.gov.uk/document/nOzCQQJLC2ef0TqE_XpQDNEttBBvfDnPU8dYYmrvGQM
SO303932,True,https://document-api.company-information.service.gov.uk/document/Zl1P5VYqPlQa5fH7ODFHt0FQ_t_smDJG4u8kLmw0YXM
SO304706,True,https://document-api.company-information.service.gov.uk/document/R5EKSEFBqJx9CdoP9BezMPTGteos7Zsb2MJellNnBXU
OC320188,True,https://document-api.company-information.service.gov.uk/document/jOstaEuMsn1AqwAHsq7D9Lji5f-k_6prO-_KViSn82Q
03895729,False,https://document-api.company-information.service.gov.uk/document/bCp76672UgJG009w_RbCEGm-GtCWsF9DZJsWXAtGSjQ
09138865,False,https://document-api.company-information.service.gov.uk/document/enpM1O2IR5sx37Z-lckAu_WPHHP4TwhlM17vTcx7Jk8
08093380,False,https://document-api.company-information.service.gov.uk/document/ON5MCGklc-nmJ4n4BdxmwNMAlrRgPd8otVIEIw3v2tI
03528416,True,https://document-api.company-information.service.gov.uk/document/cgWz95y_B_h7S_-_3UCYPzSzVSpyCSvmGy2Gvvlr9Mw
12660304,True,https://document-api.company-information.service.gov.uk/document/mNHWNISOOjArFh_5GlqoRsu29onVIv0GaI9p8AzXTSk
10394347,True,https://document-api.company-information.service.gov.uk/document/hPK79wqitMF3etOwCtbyXeDYxomuSQfE8gePM2UOcWM
10377840,True,https://document-api.company-information.service.gov.uk/document/vdAZ4OPKiiu9GlMQRDJstJjnSZGcorLVx8iditcCbUE
10414368,True,https://document-api.company-information.service.gov.uk/document/bECaLDbaLSsuDZxPNk3tCYRCdoOC_ecyLq1KvaKvA8s
03553786,True,https://document-api.company-information.service.gov.uk/document/QAIBzFjmShfo66GXGRoSdm68WRibekHCRHKrLMLVIMw
OC377681,True,https://document-api.company-information.service.gov.uk/document/CmFR4CkmEB5Y1GWjKUs6IFUwrfcC4dKX_xJ7MKC2x48
12922528,True,https://document-api.company-information.service.gov.uk/document/-UbQTtr9iNazd2Ovakj70wBe5Cpq6REqTUTS2BfcuCY
12923445,True,https://document-api.company-information.service.gov.uk/document/BsMUAAA3uH6fRKAQfS6_cbIbHjSQGZHWZl_gj1HlnDM
12923143,True,https://document-api.company-information.service.gov.uk/document/wliXEnHbs_cqMiY8AWiuTY1gsCZmf6hCXgZ02hcYxEs
11468220,True,https://document-api.company-information.service.gov.uk/document/XWKoyrHcYsoBv3vuIhcofa1oJm4-X8oP2c4Dwngb9Zk
10558505,True,https://document-api.company-information.service.gov.uk/document/Ybo1eAxXaBybngNQTP-x4Emvn5Xl-Cuzl3lV-bGRtXo
02547129,False,https://document-api.company-information.service.gov.uk/document/ehfLau_2Ug2JFEngJqYGgTxckKbAWmE_U_AhqBMKuf8
06988588,False,https://document-api.company-information.service.gov.uk/document/P3AQhGJFSGK8y-lD1g4XiQOvoUpzdRWBOPNo1srGBE4
02890075,True,https://document-api.company-information.service.gov.uk/document/72pRAvZ1Nv_EvXzwcMq9RR9UXOIaBH0XI_GcwUTgiuk
01415347,True,https://document-api.company-information.service.gov.uk/document/0rhb0Xpd0x2HILBQWGnr9ytrbhw9LyFJ4xd_nMAZ3J8
03961252,False,https://document-api.company-information.service.gov.uk/document/gaF6CZf6A_k8pYXcqjLtgcTt5-F5cQUj4XX-PzLMcuI
02891885,False,https://document-api.company-information.service.gov.uk/document/9UoVHxqavw5haCfjbOWf6nTUAgJpYOv2vZ7eJkgs1uI
02386356,True,https://document-api.company-information.service.gov.uk/document/7ppQLlA8xBLL8GenhxIaNqOnh6dKqE7af731V0KIHfQ
08930697,False,https://document-api.company-information.service.gov.uk/document/rINp7D3zkjFlz-F_3w-Ig3PUYMoD8dAQI4H8-nvOZP0
04048285,False,https://document-api.company-information.service.gov.uk/document/PNtiqk8VpdMuCyU-yc_So0x-uUE6vjJQlR9ptkXTlMM
07074944,True,https://document-api.company-information.service.gov.uk/document/gsjTe28pzjliZQImC5UjVvmWoUzGCjiOTMWvND7N26Y
02646070,True,https://document-api.company-information.service.gov.uk/document/OCHVLRMdRDBg9aR8ag3aDedpqjxQpmqOSLrsoYZTMAo
04314186,True,https://document-api.company-information.service.gov.uk/document/ABXmMynmVfeN1J5y3QrZck_CxwQVaKZYrEH9EZCNAuc
06946246,False,https://document-api.company-information.service.gov.uk/document/9RSkCIjrbbL9z6808sEmjrTeHsjuEgr9ktye6iRcFQw
02134749,True,https://document-api.company-information.service.gov.uk/document/Ha5a-PqsUaHp4B9ypdYYHj7yFy4Qo8ZmcCxYtKSFRcg
04900961,True,https://document-api.company-information.service.gov.uk/document/z8DXq_mHq56zO8JFiXINwc112-ZnVnXFWsvP0Fu14OI
12329225,False,https://document-api.company-information.service.gov.uk/document/7NUMdWdhZipG8B94RrWFQNLEGhTICNl5QOOT8C-ep9k
07551335,True,https://document-api.company-information.service.gov.uk/document/WPUpGkC4wPrncIjWP-3rRhouWvJfnkoqqYI2h6pW810
04168334,True,https://document-api.company-information.service.gov.uk/document/blNHmsOc8C4LWAp7Z0mcmAsY8A2c2IiHacSbejyu_XA
03461565,True,https://document-api.company-information.service.gov.uk/document/tbuyRPFqgskzHPQCcOU9DOxrQjAwI_Eq23j8REC6u8A
02078208,True,https://document-api.company-information.service.gov.uk/document/HpiVeELLBw8dHLsGMJw7XozFWJDsASffoBhPv9MiS9o
13974029,True,https://document-api.company-information.service.gov.uk/document/0M_6G0qzXlIXJ5ab2O80VB4b7rmvKTQWVc_uRD0fVdc
09234078,True,https://document-api.company-information.service.gov.uk/document/VViYcbsyWY5chPNWVM9DWFffsfNHtKAGeXkFzjkm7HA
04039888,True,https://document-api.company-information.service.gov.uk/document/5NNlwDd9zjeYL1x9rJ8T7E2vBfuUQOgYdtn4Du-UXwY
11656866,True,https://document-api.company-information.service.gov.uk/document/M260fcxHRC4ujHE-7KBdfvCbZzBA-VrD6pK2FOEaDlY
01897599,False,https://document-api.company-information.service.gov.uk/document/dDQoDKPRm25PMiJmqHATRqdp6uWZVd8SgGqqAOa2pY8
00052381,True,https://document-api.company-information.service.gov.uk/document/0gnqqd_iv8jaqsQZg9tfNSNG4PnfdCELK3yfqUPxR-E
14419564,True,https://document-api.company-information.service.gov.uk/document/9xn14hQfyWcILfdLlWXW56Gev7-kyL4AMopb3AhSvDA
OC400854,True,https://document-api.company-information.service.gov.uk/document/5lp3urGTIyGA0glK3aZoXWRbayMk4jTwmgyFzOvoSI4
01651229,False,https://document-api.company-information.service.gov.uk/document/5xHXw6RFbHOczX5Qz7OtCd6_VvpRv8sf_iOw-JAaCyM
05839361,True,https://document-api.company-information.service.gov.uk/document/c5KA_WbEJgfZL-c8j7qN0npr4Ej2v3rDQ6Iwsi9_N1Y
07847153,True,https://document-api.company-information.service.gov.uk/document/vwwpICOx2HWM5RW6LfHK_G0q17XmOOYuT6sFHfXQtBc
05885161,True,https://document-api.company-information.service.gov.uk/document/CHlLUI9hxg07viZ0SvsFGZ_Z0I2ePGRCQ7GuvyGocWg
07847174,True,https://document-api.company-information.service.gov.uk/document/DS6n7AkNWqRBr9a40Pzc_0U2kJ1Ja-_J3BYhMkipexA
01956748,True,https://document-api.company-information.service.gov.uk/document/7Iwk-m_V1WVwPLAayVQNV2a572ghpQVpRS-luFmHWpY
05920216,True,https://document-api.company-information.service.gov.uk/document/YX3oTQQwcxfU9PBrLHBJasRkP4hR00AMZ0S8jRlUvuY
12701688,True,https://document-api.company-information.service.gov.uk/document/tJultQBPeYSRcVEzXLmVnIVn0nMdE44L6dLsmsKo0nI
